id,name,lon,lat
1761,1761,-80.149095,26.695615
1762,1762,-80.051209,26.800591
1763,1763,-80.102731,26.796166
1764,1764,-80.050461,26.794987
1765,1765,-80.294617,26.728435
1766,1766,-80.240405,26.688095
1767,1767,-80.060921,26.788061
1768,1768,-80.212421,26.634004
1769,1769,-80.145367,26.60043
1770,1770,-80.120446,26.586588
1771,1771,-80.109613,26.566361
1772,1772,-80.106634,26.568609
1773,1773,-80.125456,26.359442
1774,1774,-80.077048,26.526018
1775,1775,-80.094342,26.797433
1776,1776,-80.107006,26.675549
1777,1777,-80.196587,26.486886
1778,1778,-80.2085,26.71615
1781,1781,-80.234712,26.824595
1782,1782,-80.310284,26.745392
